travel_time,Date,Time
812,3/3/2010,13:19:00
830,3/3/2010,13:22:00
832,3/3/2010,13:25:00
806,3/3/2010,13:28:00
849,3/3/2010,13:31:00
876,3/3/2010,13:34:00
812,3/3/2010,13:37:00
842,3/3/2010,13:40:00
793,3/3/2010,13:43:00
838,3/3/2010,13:46:00
815,3/3/2010,13:49:00
788,3/3/2010,13:52:00
791,3/3/2010,13:55:00
797,3/3/2010,13:58:00
802,3/3/2010,14:01:00
846,3/3/2010,14:04:00
846,3/3/2010,14:07:00
805,3/3/2010,14:10:00
814,3/3/2010,14:13:00
825,3/3/2010,14:16:00
832,3/3/2010,14:19:00
824,3/3/2010,14:22:00
823,3/3/2010,14:25:00
805,3/3/2010,14:28:00
852,3/3/2010,14:31:00
825,3/3/2010,14:34:00
812,3/3/2010,14:37:00
827,3/3/2010,14:40:00
832,3/3/2010,14:43:00
842,3/3/2010,14:46:00
806,3/3/2010,14:49:00
815,3/3/2010,14:52:00
808,3/3/2010,14:55:00
819,3/3/2010,14:58:00
797,3/3/2010,15:01:00
826,3/3/2010,15:04:00
830,3/3/2010,15:07:00
817,3/3/2010,15:10:00
848,3/3/2010,15:13:00
846,3/3/2010,15:16:00
808,3/3/2010,15:19:00
813,3/3/2010,15:22:00
791,3/3/2010,15:25:00
824,3/3/2010,15:28:00
820,3/3/2010,15:31:00
812,3/3/2010,15:34:00
789,3/3/2010,15:37:00
856,3/3/2010,15:40:00
837,3/3/2010,15:43:00
851,3/3/2010,15:46:00
897,3/3/2010,15:49:00
802,3/3/2010,15:52:00
823,3/3/2010,15:55:00
849,3/3/2010,15:58:00
839,3/3/2010,16:01:00
814,3/3/2010,16:04:00
871,3/3/2010,16:07:00
812,3/3/2010,16:10:00
927,3/3/2010,16:13:00
914,3/3/2010,16:16:00
905,3/3/2010,16:19:00
1035,3/3/2010,16:22:00
1251,3/3/2010,16:25:00
1689,3/3/2010,16:28:00
1827,3/3/2010,16:31:00
1725,3/3/2010,16:34:00
1672,3/3/2010,16:37:00
1795,3/3/2010,16:40:00
1354,3/3/2010,16:43:00
1677,3/3/2010,16:46:00
1888,3/3/2010,16:49:00
1744,3/3/2010,16:52:00
2622,3/3/2010,16:55:00
2497,3/3/2010,16:58:00
1756,3/3/2010,17:01:00
1798,3/3/2010,17:04:00
2130,3/3/2010,17:07:00
2034,3/3/2010,17:10:00
2191,3/3/2010,17:13:00
1604,3/3/2010,17:16:00
2354,3/3/2010,17:19:00
2091,3/3/2010,17:22:00
2550,3/3/2010,17:25:00
2900,3/3/2010,17:28:00
2657,3/3/2010,17:31:00
2486,3/3/2010,17:34:00
2755,3/3/2010,17:37:00
1898,3/3/2010,17:40:00
2112,3/3/2010,17:43:00
2235,3/3/2010,17:46:00
2447,3/3/2010,17:49:00
2390,3/3/2010,17:52:00
2110,3/3/2010,17:55:00
1739,3/3/2010,17:58:00
1847,3/3/2010,18:01:00
1683,3/3/2010,18:04:00
1429,3/3/2010,18:07:00
1251,3/3/2010,18:10:00
936,3/3/2010,18:13:00
947,3/3/2010,18:16:00
882,3/3/2010,18:19:00
878,3/3/2010,18:22:00
880,3/3/2010,18:25:00
887,3/3/2010,18:28:00
875,3/3/2010,18:31:00
875,3/3/2010,18:34:00
842,3/3/2010,18:37:00
814,3/3/2010,18:40:00
855,3/3/2010,18:43:00
885,3/3/2010,18:46:00
853,3/3/2010,18:49:00
846,3/3/2010,18:52:00
873,3/3/2010,18:55:00
864,3/3/2010,18:58:00
846,3/3/2010,19:01:00
843,3/3/2010,19:04:00
784,3/3/2010,19:07:00
822,3/3/2010,19:10:00
882,3/3/2010,19:13:00
815,3/3/2010,19:16:00
879,3/3/2010,19:19:00
841,3/3/2010,19:22:00
823,3/3/2010,19:25:00
783,3/3/2010,19:28:00
796,3/3/2010,19:31:00
802,3/3/2010,19:34:00
847,3/3/2010,19:37:00
842,3/3/2010,19:40:00
842,3/3/2010,19:43:00
820,3/3/2010,19:46:00
865,3/3/2010,19:49:00
864,3/3/2010,19:52:00
873,3/3/2010,19:55:00
885,3/3/2010,19:58:00
819,3/3/2010,20:01:00
795,3/3/2010,20:04:00
792,3/3/2010,20:07:00
789,3/3/2010,20:10:00
818,3/3/2010,20:13:00
803,3/3/2010,20:16:00
816,3/3/2010,20:19:00
827,3/3/2010,20:22:00
774,3/3/2010,20:25:00
816,3/3/2010,20:28:00
823,3/3/2010,20:31:00
821,3/3/2010,20:34:00
796,3/3/2010,20:37:00
790,3/3/2010,20:40:00
818,3/3/2010,20:43:00
818,3/3/2010,20:46:00
798,3/3/2010,20:49:00
811,3/3/2010,20:52:00
797,3/3/2010,20:55:00
774,3/3/2010,20:58:00
777,3/3/2010,21:01:00
827,3/3/2010,21:04:00
799,3/3/2010,21:07:00
805,3/3/2010,21:10:00
791,3/3/2010,21:13:00
810,3/3/2010,21:16:00
786,3/3/2010,21:19:00
806,3/3/2010,21:22:00
809,3/3/2010,21:25:00
832,3/3/2010,21:28:00
819,3/3/2010,21:31:00
781,3/3/2010,21:34:00
804,3/3/2010,21:37:00
866,3/3/2010,21:40:00
815,3/3/2010,21:43:00
813,3/3/2010,21:46:00
851,3/3/2010,21:49:00
793,3/3/2010,21:52:00
808,3/3/2010,21:55:00
796,3/3/2010,21:58:00
816,3/3/2010,22:01:00
988,3/3/2010,22:04:00
798,3/3/2010,22:07:00
773,3/3/2010,22:10:00
795,3/3/2010,22:13:00
815,3/3/2010,22:16:00
814,3/3/2010,22:19:00
768,3/3/2010,22:22:00
763,3/3/2010,22:25:00
781,3/3/2010,22:28:00
759,3/3/2010,22:31:00
807,3/3/2010,22:34:00
773,3/3/2010,22:37:00
814,3/3/2010,22:40:00
833,3/3/2010,22:43:00
784,3/3/2010,22:46:00
799,3/3/2010,22:49:00
818,3/3/2010,22:52:00
778,3/3/2010,22:55:00
769,3/3/2010,22:58:00
772,3/3/2010,23:01:00
747,3/3/2010,23:04:00
767,3/3/2010,23:07:00
818,3/3/2010,23:10:00
768,3/3/2010,23:13:00
783,3/3/2010,23:16:00
749,3/3/2010,23:19:00
764,3/3/2010,23:22:00
793,3/3/2010,23:25:00
785,3/3/2010,23:28:00
761,3/3/2010,23:31:00
796,3/3/2010,23:34:00
791,3/3/2010,23:37:00
771,3/3/2010,23:40:00
784,3/3/2010,23:43:00
777,3/3/2010,23:46:00
796,3/3/2010,23:49:00
775,3/3/2010,23:52:00
766,3/3/2010,23:55:00
801,3/3/2010,23:58:00
778,3/4/2010,0:01:00
774,3/4/2010,0:04:00
760,3/4/2010,0:07:00
782,3/4/2010,0:10:00
741,3/4/2010,0:13:00
750,3/4/2010,0:16:00
751,3/4/2010,0:19:00
746,3/4/2010,0:22:00
743,3/4/2010,0:25:00
761,3/4/2010,0:28:00
756,3/4/2010,0:31:00
745,3/4/2010,0:34:00
740,3/4/2010,0:37:00
759,3/4/2010,0:40:00
816,3/4/2010,0:43:00
745,3/4/2010,0:46:00
761,3/4/2010,0:49:00
740,3/4/2010,0:52:00
759,3/4/2010,0:55:00
775,3/4/2010,0:58:00
758,3/4/2010,1:01:00
755,3/4/2010,1:04:00
756,3/4/2010,1:07:00
759,3/4/2010,1:10:00
749,3/4/2010,1:13:00
,3/4/2010,1:16:00
,3/4/2010,1:19:00
,3/4/2010,1:22:00
,3/4/2010,1:25:00
,3/4/2010,1:28:00
,3/4/2010,1:31:00
,3/4/2010,1:34:00
,3/4/2010,1:37:00
,3/4/2010,1:40:00
,3/4/2010,1:43:00
,3/4/2010,1:46:00
,3/4/2010,1:49:00
,3/4/2010,1:52:00
,3/4/2010,1:55:00
,3/4/2010,1:58:00
,3/4/2010,2:01:00
,3/4/2010,2:04:00
,3/4/2010,2:07:00
,3/4/2010,2:10:00
,3/4/2010,2:13:00
,3/4/2010,2:16:00
,3/4/2010,2:19:00
,3/4/2010,2:22:00
,3/4/2010,2:25:00
,3/4/2010,2:28:00
,3/4/2010,2:31:00
,3/4/2010,2:34:00
,3/4/2010,2:37:00
,3/4/2010,2:40:00
,3/4/2010,2:43:00
,3/4/2010,2:46:00
,3/4/2010,2:49:00
,3/4/2010,2:52:00
,3/4/2010,2:55:00
,3/4/2010,2:58:00
,3/4/2010,3:01:00
,3/4/2010,3:04:00
776,3/4/2010,3:07:00
718,3/4/2010,3:10:00
744,3/4/2010,3:13:00
738,3/4/2010,3:16:00
769,3/4/2010,3:19:00
776,3/4/2010,3:22:00
762,3/4/2010,3:25:00
778,3/4/2010,3:28:00
766,3/4/2010,3:31:00
735,3/4/2010,3:34:00
771,3/4/2010,3:37:00
731,3/4/2010,3:40:00
753,3/4/2010,3:43:00
754,3/4/2010,3:46:00
764,3/4/2010,3:49:00
763,3/4/2010,3:52:00
742,3/4/2010,3:55:00
,3/4/2010,3:58:00
727,3/4/2010,4:01:00
803,3/4/2010,4:04:00
718,3/4/2010,4:07:00
,3/4/2010,4:10:00
,3/4/2010,4:13:00
,3/4/2010,4:16:00
,3/4/2010,4:19:00
,3/4/2010,4:22:00
,3/4/2010,4:25:00
,3/4/2010,4:28:00
,3/4/2010,4:31:00
,3/4/2010,4:34:00
,3/4/2010,4:37:00
,3/4/2010,4:40:00
,3/4/2010,4:43:00
,3/4/2010,4:46:00
,3/4/2010,4:49:00
,3/4/2010,4:52:00
,3/4/2010,4:55:00
,3/4/2010,4:58:00
780,3/4/2010,5:01:00
,3/4/2010,5:04:00
,3/4/2010,5:07:00
,3/4/2010,5:10:00
,3/4/2010,5:13:00
,3/4/2010,5:16:00
,3/4/2010,5:19:00
,3/4/2010,5:22:00
,3/4/2010,5:25:00
,3/4/2010,5:28:00
,3/4/2010,5:31:00
,3/4/2010,5:34:00
,3/4/2010,5:37:00
,3/4/2010,5:40:00
,3/4/2010,5:43:00
,3/4/2010,5:46:00
,3/4/2010,5:49:00
,3/4/2010,5:52:00
,3/4/2010,5:55:00
,3/4/2010,5:58:00
,3/4/2010,6:01:00
,3/4/2010,6:04:00
,3/4/2010,6:07:00
,3/4/2010,6:10:00
,3/4/2010,6:13:00
,3/4/2010,6:16:00
,3/4/2010,6:19:00
,3/4/2010,6:22:00
,3/4/2010,6:25:00
,3/4/2010,6:28:00
,3/4/2010,6:31:00
,3/4/2010,6:34:00
,3/4/2010,6:37:00
,3/4/2010,6:40:00
,3/4/2010,6:43:00
,3/4/2010,6:46:00
,3/4/2010,6:49:00
,3/4/2010,6:52:00
,3/4/2010,6:55:00
,3/4/2010,6:58:00
,3/4/2010,7:01:00
,3/4/2010,7:04:00
,3/4/2010,7:07:00
,3/4/2010,7:10:00
,3/4/2010,7:13:00
,3/4/2010,7:16:00
,3/4/2010,7:19:00
,3/4/2010,7:22:00
,3/4/2010,7:25:00
,3/4/2010,7:28:00
,3/4/2010,7:31:00
,3/4/2010,7:34:00
,3/4/2010,7:37:00
,3/4/2010,7:40:00
,3/4/2010,7:43:00
,3/4/2010,7:46:00
,3/4/2010,7:49:00
,3/4/2010,7:52:00
,3/4/2010,7:55:00
,3/4/2010,7:58:00
,3/4/2010,8:01:00
,3/4/2010,8:04:00
,3/4/2010,8:07:00
,3/4/2010,8:10:00
,3/4/2010,8:13:00
,3/4/2010,8:16:00
,3/4/2010,8:19:00
,3/4/2010,8:22:00
,3/4/2010,8:25:00
,3/4/2010,8:28:00
,3/4/2010,8:31:00
,3/4/2010,8:34:00
,3/4/2010,8:37:00
,3/4/2010,8:40:00
,3/4/2010,8:43:00
,3/4/2010,8:46:00
,3/4/2010,8:49:00
,3/4/2010,8:52:00
,3/4/2010,8:55:00
,3/4/2010,8:58:00
,3/4/2010,9:01:00
,3/4/2010,9:04:00
,3/4/2010,9:07:00
,3/4/2010,9:10:00
,3/4/2010,9:13:00
,3/4/2010,9:16:00
,3/4/2010,9:19:00
,3/4/2010,9:22:00
,3/4/2010,9:25:00
,3/4/2010,9:28:00
,3/4/2010,9:31:00
,3/4/2010,9:34:00
,3/4/2010,9:37:00
,3/4/2010,9:40:00
,3/4/2010,9:43:00
,3/4/2010,9:46:00
,3/4/2010,9:49:00
,3/4/2010,9:52:00
,3/4/2010,9:55:00
,3/4/2010,9:58:00
,3/4/2010,10:01:00
,3/4/2010,10:04:00
,3/4/2010,10:07:00
,3/4/2010,10:10:00
,3/4/2010,10:13:00
,3/4/2010,10:16:00
,3/4/2010,10:19:00
,3/4/2010,10:22:00
,3/4/2010,10:25:00
,3/4/2010,10:28:00
,3/4/2010,10:31:00
,3/4/2010,10:34:00
,3/4/2010,10:37:00
,3/4/2010,10:40:00
,3/4/2010,10:43:00
,3/4/2010,10:46:00
,3/4/2010,10:49:00
,3/4/2010,10:52:00
,3/4/2010,10:55:00
,3/4/2010,10:58:00
,3/4/2010,11:01:00
,3/4/2010,11:04:00
,3/4/2010,11:07:00
,3/4/2010,11:10:00
,3/4/2010,11:13:00
,3/4/2010,11:16:00
,3/4/2010,11:19:00
,3/4/2010,11:22:00
,3/4/2010,11:25:00
,3/4/2010,11:28:00
,3/4/2010,11:31:00
,3/4/2010,11:34:00
,3/4/2010,11:37:00
,3/4/2010,11:40:00
,3/4/2010,11:43:00
,3/4/2010,11:46:00
,3/4/2010,11:49:00
,3/4/2010,11:52:00
,3/4/2010,11:55:00
,3/4/2010,11:58:00
,3/4/2010,12:01:00
808,3/4/2010,12:04:00
810,3/4/2010,12:07:00
801,3/4/2010,12:10:00
832,3/4/2010,12:13:00
823,3/4/2010,12:16:00
857,3/4/2010,12:19:00
849,3/4/2010,12:22:00
855,3/4/2010,12:25:00
839,3/4/2010,12:28:00
792,3/4/2010,12:31:00
854,3/4/2010,12:34:00
829,3/4/2010,12:37:00
829,3/4/2010,12:40:00
834,3/4/2010,12:43:00
868,3/4/2010,12:46:00
854,3/4/2010,12:49:00
799,3/4/2010,12:52:00
772,3/4/2010,12:55:00
805,3/4/2010,12:58:00
796,3/4/2010,13:01:00
818,3/4/2010,13:04:00
810,3/4/2010,13:07:00
801,3/4/2010,13:10:00
829,3/4/2010,13:13:00
834,3/4/2010,13:16:00
808,3/4/2010,13:19:00
,3/4/2010,13:22:00
,3/4/2010,13:25:00
,3/4/2010,13:28:00
792,3/4/2010,13:31:00
862,3/4/2010,13:34:00
880,3/4/2010,13:37:00
850,3/4/2010,13:40:00
,3/4/2010,13:43:00
,3/4/2010,13:46:00
,3/4/2010,13:49:00
,3/4/2010,13:52:00
,3/4/2010,13:55:00
,3/4/2010,13:58:00
853,3/4/2010,14:01:00
791,3/4/2010,14:04:00
833,3/4/2010,14:07:00
823,3/4/2010,14:10:00
787,3/4/2010,14:13:00
,3/4/2010,14:16:00
,3/4/2010,14:19:00
,3/4/2010,14:22:00
,3/4/2010,14:25:00
,3/4/2010,14:28:00
833,3/4/2010,14:31:00
810,3/4/2010,14:34:00
826,3/4/2010,14:37:00
,3/4/2010,14:40:00
,3/4/2010,14:43:00
,3/4/2010,14:46:00
,3/4/2010,14:49:00
,3/4/2010,14:52:00
,3/4/2010,14:55:00
,3/4/2010,14:58:00
,3/4/2010,15:01:00
,3/4/2010,15:04:00
,3/4/2010,15:07:00
,3/4/2010,15:10:00
,3/4/2010,15:13:00
,3/4/2010,15:16:00
,3/4/2010,15:19:00
,3/4/2010,15:22:00
,3/4/2010,15:25:00
,3/4/2010,15:28:00
,3/4/2010,15:31:00
,3/4/2010,15:34:00
,3/4/2010,15:37:00
,3/4/2010,15:40:00
,3/4/2010,15:43:00
,3/4/2010,15:46:00
,3/4/2010,15:49:00
,3/4/2010,15:52:00
,3/4/2010,15:55:00
,3/4/2010,15:58:00
,3/4/2010,16:01:00
,3/4/2010,16:04:00
,3/4/2010,16:07:00
,3/4/2010,16:10:00
,3/4/2010,16:13:00
,3/4/2010,16:16:00
,3/4/2010,16:19:00
,3/4/2010,16:22:00
,3/4/2010,16:25:00
,3/4/2010,16:28:00
,3/4/2010,16:31:00
,3/4/2010,16:34:00
,3/4/2010,16:37:00
,3/4/2010,16:40:00
,3/4/2010,16:43:00
,3/4/2010,16:46:00
,3/4/2010,16:49:00
,3/4/2010,16:52:00
,3/4/2010,16:55:00
,3/4/2010,16:58:00
905,3/4/2010,17:01:00
,3/4/2010,17:04:00
,3/4/2010,17:07:00
,3/4/2010,17:10:00
,3/4/2010,17:13:00
,3/4/2010,17:16:00
,3/4/2010,17:19:00
,3/4/2010,17:22:00
,3/4/2010,17:25:00
,3/4/2010,17:28:00
,3/4/2010,17:31:00
,3/4/2010,17:34:00
,3/4/2010,17:37:00
,3/4/2010,17:40:00
,3/4/2010,17:43:00
,3/4/2010,17:46:00
,3/4/2010,17:49:00
,3/4/2010,17:52:00
,3/4/2010,17:55:00
,3/4/2010,17:58:00
,3/4/2010,18:01:00
,3/4/2010,18:04:00
,3/4/2010,18:07:00
,3/4/2010,18:10:00
,3/4/2010,18:13:00
,3/4/2010,18:16:00
,3/4/2010,18:19:00
,3/4/2010,18:22:00
,3/4/2010,18:25:00
,3/4/2010,18:28:00
,3/4/2010,18:31:00
,3/4/2010,18:34:00
,3/4/2010,18:37:00
,3/4/2010,18:40:00
,3/4/2010,18:43:00
,3/4/2010,18:46:00
,3/4/2010,18:49:00
,3/4/2010,18:52:00
,3/4/2010,18:55:00
,3/4/2010,18:58:00
,3/4/2010,19:01:00
,3/4/2010,19:04:00
,3/4/2010,19:07:00
,3/4/2010,19:10:00
,3/4/2010,19:13:00
,3/4/2010,19:16:00
,3/4/2010,19:19:00
,3/4/2010,19:22:00
,3/4/2010,19:25:00
,3/4/2010,19:28:00
819,3/4/2010,19:31:00
830,3/4/2010,19:34:00
,3/4/2010,19:37:00
,3/4/2010,19:40:00
,3/4/2010,19:43:00
,3/4/2010,19:46:00
,3/4/2010,19:49:00
,3/4/2010,19:52:00
,3/4/2010,19:55:00
,3/4/2010,19:58:00
,3/4/2010,20:01:00
,3/4/2010,20:04:00
,3/4/2010,20:07:00
,3/4/2010,20:10:00
,3/4/2010,20:13:00
,3/4/2010,20:16:00
,3/4/2010,20:19:00
,3/4/2010,20:22:00
,3/4/2010,20:25:00
,3/4/2010,20:28:00
854,3/4/2010,20:31:00
832,3/4/2010,20:34:00
,3/4/2010,20:37:00
,3/4/2010,20:40:00
,3/4/2010,20:43:00
,3/4/2010,20:46:00
,3/4/2010,20:49:00
,3/4/2010,20:52:00
,3/4/2010,20:55:00
,3/4/2010,20:58:00
,3/4/2010,21:01:00
,3/4/2010,21:04:00
,3/4/2010,21:07:00
,3/4/2010,21:10:00
,3/4/2010,21:13:00
,3/4/2010,21:16:00
,3/4/2010,21:19:00
,3/4/2010,21:22:00
,3/4/2010,21:25:00
,3/4/2010,21:28:00
,3/4/2010,21:31:00
,3/4/2010,21:34:00
,3/4/2010,21:37:00
,3/4/2010,21:40:00
,3/4/2010,21:43:00
,3/4/2010,21:46:00
,3/4/2010,21:49:00
,3/4/2010,21:52:00
,3/4/2010,21:55:00
,3/4/2010,21:58:00
,3/4/2010,22:01:00
,3/4/2010,22:04:00
788,3/4/2010,22:07:00
813,3/4/2010,22:10:00
806,3/4/2010,22:13:00
818,3/4/2010,22:16:00
780,3/4/2010,22:19:00
814,3/4/2010,22:22:00
806,3/4/2010,22:25:00
767,3/4/2010,22:28:00
800,3/4/2010,22:31:00
819,3/4/2010,22:34:00
796,3/4/2010,22:37:00
793,3/4/2010,22:40:00
837,3/4/2010,22:43:00
788,3/4/2010,22:46:00
806,3/4/2010,22:49:00
786,3/4/2010,22:52:00
801,3/4/2010,22:55:00
776,3/4/2010,22:58:00
785,3/4/2010,23:01:00
807,3/4/2010,23:04:00
818,3/4/2010,23:07:00
765,3/4/2010,23:10:00
768,3/4/2010,23:13:00
749,3/4/2010,23:16:00
775,3/4/2010,23:19:00
788,3/4/2010,23:22:00
780,3/4/2010,23:25:00
778,3/4/2010,23:28:00
797,3/4/2010,23:31:00
771,3/4/2010,23:34:00
781,3/4/2010,23:37:00
775,3/4/2010,23:40:00
741,3/4/2010,23:43:00
762,3/4/2010,23:46:00
886,3/4/2010,23:49:00
970,3/4/2010,23:52:00
1133,3/4/2010,23:55:00
922,3/4/2010,23:58:00
958,3/5/2010,0:01:00
915,3/5/2010,0:04:00
952,3/5/2010,0:07:00
974,3/5/2010,0:10:00
943,3/5/2010,0:13:00
1054,3/5/2010,0:16:00
990,3/5/2010,0:19:00
938,3/5/2010,0:22:00
915,3/5/2010,0:25:00
951,3/5/2010,0:28:00
943,3/5/2010,0:31:00
944,3/5/2010,0:34:00
930,3/5/2010,0:37:00
909,3/5/2010,0:40:00
949,3/5/2010,0:43:00
940,3/5/2010,0:46:00
909,3/5/2010,0:49:00
900,3/5/2010,0:52:00
918,3/5/2010,0:55:00
899,3/5/2010,0:58:00
910,3/5/2010,1:01:00
932,3/5/2010,1:04:00
930,3/5/2010,1:07:00
940,3/5/2010,1:10:00
900,3/5/2010,1:13:00
788,3/5/2010,1:16:00
785,3/5/2010,1:19:00
749,3/5/2010,1:22:00
761,3/5/2010,1:25:00
830,3/5/2010,1:28:00
777,3/5/2010,1:31:00
757,3/5/2010,1:34:00
749,3/5/2010,1:37:00
782,3/5/2010,1:40:00
747,3/5/2010,1:43:00
793,3/5/2010,1:46:00
759,3/5/2010,1:49:00
756,3/5/2010,1:52:00
774,3/5/2010,1:55:00
747,3/5/2010,1:58:00
747,3/5/2010,2:01:00
764,3/5/2010,2:04:00
735,3/5/2010,2:07:00
771,3/5/2010,2:10:00
778,3/5/2010,2:13:00
799,3/5/2010,2:16:00
729,3/5/2010,2:19:00
773,3/5/2010,2:22:00
806,3/5/2010,2:25:00
779,3/5/2010,2:28:00
726,3/5/2010,2:31:00
743,3/5/2010,2:34:00
745,3/5/2010,2:37:00
782,3/5/2010,2:40:00
766,3/5/2010,2:43:00
768,3/5/2010,2:46:00
811,3/5/2010,2:49:00
749,3/5/2010,2:52:00
753,3/5/2010,2:55:00
779,3/5/2010,2:58:00
741,3/5/2010,3:01:00
725,3/5/2010,3:04:00
755,3/5/2010,3:07:00
776,3/5/2010,3:10:00
748,3/5/2010,3:13:00
759,3/5/2010,3:16:00
777,3/5/2010,3:19:00
729,3/5/2010,3:22:00
759,3/5/2010,3:25:00
751,3/5/2010,3:28:00
794,3/5/2010,3:31:00
738,3/5/2010,3:34:00
730,3/5/2010,3:37:00
733,3/5/2010,3:40:00
781,3/5/2010,3:43:00
751,3/5/2010,3:46:00
761,3/5/2010,3:49:00
727,3/5/2010,3:52:00
746,3/5/2010,3:55:00
771,3/5/2010,3:58:00
747,3/5/2010,4:01:00
754,3/5/2010,4:04:00
724,3/5/2010,4:07:00
776,3/5/2010,4:10:00
732,3/5/2010,4:13:00
720,3/5/2010,4:16:00
744,3/5/2010,4:19:00
702,3/5/2010,4:22:00
756,3/5/2010,4:25:00
728,3/5/2010,4:28:00
740,3/5/2010,4:31:00
763,3/5/2010,4:34:00
735,3/5/2010,4:37:00
753,3/5/2010,4:40:00
755,3/5/2010,4:43:00
705,3/5/2010,4:46:00
722,3/5/2010,4:49:00
718,3/5/2010,4:52:00
737,3/5/2010,4:55:00
715,3/5/2010,4:58:00
734,3/5/2010,5:01:00
738,3/5/2010,5:04:00
792,3/5/2010,5:07:00
728,3/5/2010,5:10:00
759,3/5/2010,5:13:00
747,3/5/2010,5:16:00
744,3/5/2010,5:19:00
741,3/5/2010,5:22:00
740,3/5/2010,5:25:00
742,3/5/2010,5:28:00
751,3/5/2010,5:31:00
733,3/5/2010,5:34:00
753,3/5/2010,5:37:00
741,3/5/2010,5:40:00
733,3/5/2010,5:43:00
745,3/5/2010,5:46:00
737,3/5/2010,5:49:00
768,3/5/2010,5:52:00
786,3/5/2010,5:55:00
747,3/5/2010,5:58:00
751,3/5/2010,6:01:00
754,3/5/2010,6:04:00
761,3/5/2010,6:07:00
779,3/5/2010,6:10:00
767,3/5/2010,6:13:00
740,3/5/2010,6:16:00
786,3/5/2010,6:19:00
769,3/5/2010,6:22:00
836,3/5/2010,6:25:00
785,3/5/2010,6:28:00
807,3/5/2010,6:31:00
825,3/5/2010,6:34:00
833,3/5/2010,6:37:00
802,3/5/2010,6:40:00
849,3/5/2010,6:43:00
806,3/5/2010,6:46:00
831,3/5/2010,6:49:00
842,3/5/2010,6:52:00
811,3/5/2010,6:55:00
808,3/5/2010,6:58:00
799,3/5/2010,7:01:00
821,3/5/2010,7:04:00
826,3/5/2010,7:07:00
825,3/5/2010,7:10:00
885,3/5/2010,7:13:00
857,3/5/2010,7:16:00
843,3/5/2010,7:19:00
831,3/5/2010,7:22:00
817,3/5/2010,7:25:00
854,3/5/2010,7:28:00
907,3/5/2010,7:31:00
850,3/5/2010,7:34:00
878,3/5/2010,7:37:00
866,3/5/2010,7:40:00
857,3/5/2010,7:43:00
849,3/5/2010,7:46:00
830,3/5/2010,7:49:00
861,3/5/2010,7:52:00
841,3/5/2010,7:55:00
823,3/5/2010,7:58:00
879,3/5/2010,8:01:00
908,3/5/2010,8:04:00
910,3/5/2010,8:07:00
880,3/5/2010,8:10:00
876,3/5/2010,8:13:00
856,3/5/2010,8:16:00
899,3/5/2010,8:19:00
930,3/5/2010,8:22:00
890,3/5/2010,8:25:00
882,3/5/2010,8:28:00
849,3/5/2010,8:31:00
905,3/5/2010,8:34:00
898,3/5/2010,8:37:00
877,3/5/2010,8:40:00
830,3/5/2010,8:43:00
864,3/5/2010,8:46:00
851,3/5/2010,8:49:00
855,3/5/2010,8:52:00
868,3/5/2010,8:55:00
844,3/5/2010,8:58:00
893,3/5/2010,9:01:00
865,3/5/2010,9:04:00
869,3/5/2010,9:07:00
1074,3/5/2010,9:10:00
2346,3/5/2010,9:13:00
,3/5/2010,9:16:00
1132,3/5/2010,9:19:00
1006,3/5/2010,9:22:00
845,3/5/2010,9:25:00
801,3/5/2010,9:28:00
803,3/5/2010,9:31:00
833,3/5/2010,9:34:00
835,3/5/2010,9:37:00
859,3/5/2010,9:40:00
852,3/5/2010,9:43:00
858,3/5/2010,9:46:00
825,3/5/2010,9:49:00
807,3/5/2010,9:52:00
862,3/5/2010,9:55:00
823,3/5/2010,9:58:00
832,3/5/2010,10:01:00
839,3/5/2010,10:04:00
823,3/5/2010,10:07:00
838,3/5/2010,10:10:00
829,3/5/2010,10:13:00
847,3/5/2010,10:16:00
833,3/5/2010,10:19:00
843,3/5/2010,10:22:00
878,3/5/2010,10:25:00
847,3/5/2010,10:28:00
854,3/5/2010,10:31:00
857,3/5/2010,10:34:00
853,3/5/2010,10:37:00
835,3/5/2010,10:40:00
813,3/5/2010,10:43:00
844,3/5/2010,10:46:00
823,3/5/2010,10:49:00
833,3/5/2010,10:52:00
836,3/5/2010,10:55:00
843,3/5/2010,10:58:00
855,3/5/2010,11:01:00
848,3/5/2010,11:04:00
803,3/5/2010,11:07:00
815,3/5/2010,11:10:00
796,3/5/2010,11:13:00
821,3/5/2010,11:16:00
808,3/5/2010,11:19:00
846,3/5/2010,11:22:00
871,3/5/2010,11:25:00
835,3/5/2010,11:28:00
830,3/5/2010,11:31:00
797,3/5/2010,11:34:00
,3/5/2010,11:37:00
846,3/5/2010,11:40:00
847,3/5/2010,11:43:00
834,3/5/2010,11:46:00
857,3/5/2010,11:49:00
846,3/5/2010,11:52:00
842,3/5/2010,11:55:00
820,3/5/2010,11:58:00
835,3/5/2010,12:01:00
824,3/5/2010,12:04:00
849,3/5/2010,12:07:00
824,3/5/2010,12:10:00
835,3/5/2010,12:13:00
807,3/5/2010,12:16:00
835,3/5/2010,12:19:00
818,3/5/2010,12:22:00
821,3/5/2010,12:25:00
821,3/5/2010,12:28:00
802,3/5/2010,12:31:00
808,3/5/2010,12:34:00
805,3/5/2010,12:37:00
818,3/5/2010,12:40:00
839,3/5/2010,12:43:00
835,3/5/2010,12:46:00
820,3/5/2010,12:49:00
802,3/5/2010,12:52:00
901,3/5/2010,12:55:00
